id,x,y
2.27446501E8,4581444.173700024,5823846.109479888
2.27466501E8,4587934.086742905,5818775.721867655
2.27472501E8,4588825.395184946,5817596.265833403
2.27484801E8,4592197.81881138,5829939.222497831
2.27485601E8,4603976.478057951,5827541.132332883
2.27497101E8,4587996.401339062,5816322.627447059
2.27526801E8,4611078.975716208,5807502.361868213
2.27534701E8,4591217.247534678,5824821.547918531
2.27547401E8,4579988.419902141,5825001.500712536
2.27559201E8,4582985.964062539,5828851.65798021
2.27560001E8,4592969.080770074,5826289.371028752
2.27571001E8,4589291.9301545955,5817829.938648894
2.27574501E8,4607754.026749557,5821676.132351608
2.27578601E8,4595876.141392672,5813652.704227366
2.27592501E8,4587722.247174398,5812219.08873843
2.27599801E8,4603011.55640564,5820940.09178832
2.27611201E8,4587495.245692773,5820208.186198306
2.27619201E8,4598625.196994197,5822971.502293166
2.27626101E8,4608061.04749355,5813885.4721257165
2.27626201E8,4592790.872253528,5826013.0290801255
2.27633801E8,4592596.948172512,5825634.979429002
2.27636001E8,4598079.88273657,5817426.877844623
2.27642001E8,4588318.323885624,5813423.7437231
2.27645501E8,4587598.146641878,5817250.843720122
2.27650101E8,4608888.011819512,5813626.327531493
2.27660101E8,4602508.290796531,5815583.5000411
2.27681101E8,4602830.882270807,5827831.381172627
2.27696101E8,4607171.233666671,5810339.187113007
2.27698301E8,4584844.796630114,5824313.943886955
2.27751001E8,4592734.453750283,5814772.683525598
2.27767001E8,4604881.750100741,5820097.3375291275
2.27780401E8,4596947.797975023,5815674.55510267
2.27783301E8,4604335.67769673,5827511.9766962025
2.27785301E8,4587164.1038483605,5827893.097116773
2.27808701E8,4602341.887643529,5826555.976041291
2.27822701E8,4589689.025409392,5818661.471509451
2.27832001E8,4595495.651305357,5819029.4235041505
2.27860801E8,4606217.508712141,5814369.119362292
2.27905901E8,4579362.948518579,5821778.069471511
2.27913001E8,4599746.663878977,5813064.272700701
2.27913601E8,4596623.222558285,5820165.393383981
2.27915301E8,4588664.41992575,5816181.033662042
2.27930001E8,4597248.21518218,5813226.104650745
2.27932201E8,4590555.927447527,5827723.5771935135
2.27944201E8,4610510.212003608,5821959.667219479
2.27958601E8,4592715.946053667,5826860.672797027
2.27961401E8,4605682.39748742,5819237.415446476
2.27969401E8,4589549.801105834,5820920.759848187
2.27978501E8,4589170.093075103,5818632.272215119
2.27983301E8,4602997.87630607,5816156.593110361
2.27992401E8,4595522.08695919,5823923.5839751875
2.27997201E8,4592252.235464548,5813969.989296976
2.28021301E8,4612186.338785924,5802964.348010089
2.28042201E8,4598839.954601002,5822787.04494889
2.28059501E8,4604868.589158701,5814059.527415199
2.28090301E8,4598545.304441856,5825453.226959689
2.28094501E8,4580719.763444783,5820976.426705346
2.28095801E8,4608306.61221712,5810494.285633038
2.28107201E8,4598941.376537237,5822057.31384199
2.28118101E8,4607703.590838955,5822908.180157726
2.28125801E8,4592663.532232188,5826245.5565418
2.28126501E8,4601503.565254224,5824316.722545502
2.28131301E8,4607804.824877839,5822939.403687628
2.28159501E8,4592721.572237013,5822720.042891469
2.28163501E8,4593142.738988431,5814928.090671401
2.28171201E8,4604232.696910252,5808688.954259496
2.28197601E8,4588693.010664555,5832589.910546539
2.28198701E8,4609683.323862555,5818820.515376518
2.28214301E8,4593955.035185296,5820980.0114765195
2.28221301E8,4595276.771676745,5812224.077080085
2.28248701E8,4600042.662226348,5825686.327422201
2.28251401E8,4600610.351226339,5812476.267185047
2.28258301E8,4594976.838343647,5823748.961365276
2.28266001E8,4601170.069079229,5814038.276013912
2.28271901E8,4594167.5443256525,5821715.990421024
2.28285801E8,4604071.265684938,5808707.410766445
2.28298101E8,4597521.824023974,5817514.462827168
2.28306901E8,4579993.785300667,5825108.782037428
2.28308901E8,4586485.656923569,5821335.522264557
2.28326301E8,4588166.393681834,5817499.035198563
2.28336601E8,4608943.020357856,5818638.302124415
2.28362501E8,4583823.950319731,5823069.997744124
2.28384401E8,4590505.670039197,5809797.048364145
2.28389301E8,4604361.037730137,5821978.544427015
2.28426601E8,4593059.459658292,5826976.920587286
2.28451301E8,4596769.018058907,5818740.381081367
2.28452901E8,4585454.796908781,5814136.883930959
2.28458601E8,4590028.044056665,5819096.4585604
2.28464201E8,4595371.684093473,5829776.747716455
2.28473701E8,4596481.37965186,5810369.347993918
2.28483701E8,4600532.950582276,5815757.777325027
2.28515401E8,4584217.268018606,5810795.803612628
2.28525701E8,4587499.914064969,5820703.889440716
2.28535601E8,4580014.204681799,5820036.377159915
2.28536501E8,4594830.861786928,5818422.937206457
2.28541001E8,4587585.1037461795,5812079.067424379
2.28543001E8,4592054.832885599,5823326.400790208
2.28545201E8,4606423.753570239,5817532.067005298
2.28547501E8,4587941.2499530595,5818062.148294739
2.28568401E8,4610883.334091345,5814603.656399183
2.28577601E8,4590356.330080118,5820116.935152825
2.28588301E8,4591412.764183067,5820166.876678081
2.28594301E8,4600573.092765644,5828025.538784952
2.28596701E8,4608822.522996175,5823530.697064248
2.28597401E8,4591024.785398547,5830783.577080044
2.28599301E8,4586466.959279226,5811205.633286752
2.28606301E8,4602403.986663701,5818635.892465896
2.28620801E8,4593358.470811933,5823303.8863860015
2.28622901E8,4608031.978102238,5822494.3496205015
2.28631001E8,4592138.435314434,5818906.301343862
2.28643001E8,4592126.77464162,5823731.053506517
2.28680701E8,4596478.118085317,5818777.624201396
2.28685301E8,4589282.895674434,5816191.962482123
2.28697601E8,4586318.942009124,5813982.063734919
2.28705101E8,4591355.275418702,5832012.347377671
2.28716801E8,4579668.07110297,5825160.321308343
2.28724101E8,4590368.992574019,5818526.622165054
2.28724201E8,4576543.3618870415,5816456.169532554
2.28726801E8,4593527.048795929,5830551.458327047
2.28741001E8,4608607.599639349,5823346.60114104
2.28747801E8,4591563.572037355,5832164.697582577
2.28751101E8,4598821.927720795,5822082.867611064
2.28752101E8,4596238.491550553,5830839.51003029
2.28759301E8,4592843.8057246115,5827674.04374765
2.28766901E8,4582156.546508591,5821811.336600823
2.28768401E8,4589306.585885399,5821764.110010519
2.28773801E8,4601803.181069063,5812905.098194749
2.28776901E8,4600730.361707902,5816312.976382367
2.28792101E8,4592132.377719028,5818796.8176714275
2.28794801E8,4604681.408076728,5814993.688258197
2.28814901E8,4590072.911373883,5815537.892269778
2.28820001E8,4587174.395218842,5816423.040981612
2.28833701E8,4588804.468606863,5816184.825626476
2.28837201E8,4598823.923205272,5817363.935740999
2.28846401E8,4591903.815732423,5809694.867177155
2.28847001E8,4605851.594595025,5814620.153673051
2.28853001E8,4592312.169014923,5830261.716817902
2.28894401E8,4595728.489097244,5828675.024550121
2.28897201E8,4608241.561773083,5811048.494959069
2.28913701E8,4583656.852110491,5824793.564070356
2.28914001E8,4603746.79329098,5818194.518961716
2.28923701E8,4585257.870103755,5813447.776855618
2.28936701E8,4583785.223001417,5811235.478091303
2.28938601E8,4596737.042825401,5818705.77540941
2.28940601E8,4588333.007353928,5819785.277312602
2.28949501E8,4610174.337695047,5823613.999514859
2.28972501E8,4595503.894552808,5812795.090686818
2.28986701E8,4600051.242063081,5812325.745730301
2.29018501E8,4590270.824485553,5827867.4684072845
2.29021901E8,4599710.197646223,5821063.977058788
2.29025201E8,4597891.080936473,5823108.751397963
2.29026101E8,4603948.894041098,5808562.39317749
2.29026801E8,4596951.714514374,5824661.082633893
2.29033801E8,4592272.413188756,5812311.23999458
2.29035001E8,4602857.510613269,5816199.848017398
2.29039501E8,4601088.364287677,5809178.292984571
2.29044901E8,4589775.887158646,5815238.436073923
2.29045501E8,4598894.949924403,5823762.880109406
2.29070301E8,4583383.592728099,5828743.641980687
2.29075801E8,4605188.31380398,5810608.201458427
2.29082901E8,4616523.425007919,5811969.198036814
2.29087301E8,4596075.126880785,5824341.21242586
2.29115601E8,4594451.730697734,5822295.55491673
2.29115701E8,4592515.895431274,5817364.468885508
2.29144001E8,4586240.121400494,5818596.708158299
2.29152801E8,4587695.357426272,5817260.716336256
2.29155601E8,4585118.785284871,5809977.648289349
2.29166701E8,4595880.190184429,5813373.789957723
2.29184601E8,4603531.9444452515,5826977.919430149
2.29200701E8,4599612.30061179,5819349.898455849
2.29207201E8,4595424.693982336,5813272.776890491
2.29230801E8,4593811.42918954,5818327.237382115
2.29236201E8,4590407.547247286,5819676.354397732
2.29251201E8,4581534.489149865,5822456.928160821
2.29254701E8,4600456.612182222,5825833.09575504
2.29255101E8,4597603.41870198,5820894.565272636
2.29259301E8,4608162.533944737,5809834.421496197
2.29265701E8,4602266.677941425,5826822.095820156
2.29275201E8,4589211.068325469,5809997.563685572
2.29282701E8,4591087.125720487,5830448.164428738
2.29307201E8,4601280.775093498,5815918.220494736
2.29307901E8,4607245.810612803,5820546.950821007
2.29310801E8,4580747.850262143,5821442.106402324
2.29322501E8,4602748.00892999,5820923.293362868
2.29357801E8,4604708.038231712,5823773.928662298
2.29360001E8,4596688.082961227,5830903.612456538
2.29365001E8,4597537.397609954,5811984.69088164
2.29406801E8,4608706.056518903,5810268.196226128
2.29410001E8,4592737.49434436,5810390.711604758
2.29411801E8,4598445.542406577,5812127.245981531
2.29419501E8,4590250.09027164,5815180.959184104
2.29424601E8,4590362.664404454,5822152.243111634
2.29451201E8,4600892.253180866,5819074.041456365
2.29451901E8,4598392.297397849,5827167.686824937
2.29463101E8,4607271.264455145,5825111.426284295
2.29481801E8,4588986.337763405,5827225.214522755
2.29488801E8,4587556.6580324685,5821253.630066356
2.29504301E8,4577452.344543815,5824719.808809772
2.29505001E8,4602351.340329382,5814461.798036274
2.29510001E8,4600297.830204935,5819077.424478437
2.29525001E8,4598113.920663496,5818104.1038520215
2.29560601E8,4600948.921985324,5835732.274936788
2.29564001E8,4592867.8718851805,5813573.857941047
2.29567401E8,4590145.033849785,5814465.585488105
2.29572201E8,4586837.961853031,5813313.138551283
2.29572601E8,4601761.707659712,5827765.670072394
2.29587101E8,4605890.983973919,5827596.5731727285
2.29588401E8,4600631.224787896,5823690.798806124
2.29592701E8,4591629.403484448,5824279.185552043
2.29615701E8,4605181.581944917,5823325.326577873
2.29645501E8,4591213.785885,5819687.505794081
2.29670701E8,4594752.302224661,5813613.224529324
2.29676001E8,4593510.911215359,5828835.189461109
2.29686401E8,4600440.432234973,5820246.361813888
2.29702401E8,4589140.251404339,5826947.421132161
2.29714601E8,4599259.439194094,5819483.094452087
2.29715401E8,4602863.452379863,5809152.578761785
2.29728701E8,4589252.058522246,5815044.158615621
2.29737301E8,4586459.546085032,5811758.974983972
2.29739201E8,4590256.691384051,5820034.890937149
2.29746601E8,4578663.498726372,5814526.875521172
2.29747401E8,4600652.654545443,5826197.875672866
2.29751101E8,4595471.062455613,5825134.84702564
2.29808001E8,4577844.09354975,5822845.208111244
2.29810901E8,4586351.147204939,5820806.138299468
2.29813501E8,4598335.892874028,5824827.305154713
2.29816501E8,4598178.432434791,5818452.607352285
2.29826501E8,4595463.4173750775,5806489.3850630205
2.29835101E8,4602998.195555505,5827429.348990036
2.29869901E8,4581624.031975515,5824530.207897773
2.29874801E8,4600045.41213374,5826080.150998432
2.29890601E8,4590469.786663893,5817665.631546312
2.29891401E8,4608107.594754357,5810920.00663473
2.29893601E8,4610266.643528485,5821044.681633343
2.29895101E8,4591672.306127832,5809851.174155122
2.29898101E8,4581297.91460234,5824634.338557826
2.29904801E8,4591892.743116318,5820432.550418948
2.29915601E8,4589223.755379337,5819831.416926359
2.29921201E8,4592097.852469565,5821779.7339715175
2.29921901E8,4586264.52880286,5812593.392161428
2.29933001E8,4592722.956624189,5817140.707991387
2.29937201E8,4594773.281525854,5822610.234735062
2.29953501E8,4597028.423075709,5822324.008830065
2.29959501E8,4584501.883922927,5822409.519553368
2.29961201E8,4581213.280922995,5821895.639174342
2.29962701E8,4598147.748523291,5818219.05257975
2.29963801E8,4578092.114723726,5814259.769121109
2.29967201E8,4598475.626154498,5822301.315837565
2.29984101E8,4599064.517513796,5818866.29832859
2.29998501E8,4592649.280402312,5809763.21367048
2.29998601E8,4588497.545665322,5817843.672525389
2.30006801E8,4588628.177411519,5820029.328671786
2.30010901E8,4597628.621030492,5816157.791269715
2.30032601E8,4599484.044831663,5825267.259229077
2.30060801E8,4590210.952949314,5822438.346270803
2.30061601E8,4592020.532018318,5812796.381252755
2.30065401E8,4607736.492416104,5815409.30364541
2.30073601E8,4596789.583481554,5820940.929748607
2.30076101E8,4586974.319831095,5823741.385518431
2.30109201E8,4589900.571038049,5819271.406996997
2.30134201E8,4593534.063874858,5820165.698931387
2.30136401E8,4589794.400458469,5819505.40193151
2.30153801E8,4600711.359608324,5833875.011595993
2.30157301E8,4586988.3998424625,5821349.883244976
2.30158101E8,4597303.595764041,5811083.71177551
2.30172501E8,4585298.671121928,5809596.545653171
2.30205701E8,4595489.98143677,5812344.335186862
2.30231501E8,4589664.456341891,5831430.259266133
2.30252301E8,4578048.161324425,5814286.434266278
2.30287501E8,4604900.373083837,5820761.0572494995
2.30289001E8,4602329.754295513,5827162.450031958
2.30297701E8,4587600.941691535,5813305.145683295
2.30298201E8,4601162.785593035,5826070.655237159
2.30333801E8,4596520.209180646,5810433.579355452
2.30334901E8,4598194.920764656,5812821.994343575
2.30337701E8,4597000.5932196155,5817510.329697938
2.30361301E8,4608331.706382617,5822238.112286332
2.30361601E8,4608612.262908742,5824910.956055445
2.30366501E8,4597329.541392844,5820964.965495218
2.30383901E8,4599224.122984368,5813099.251490345
2.30404301E8,4599630.789019138,5819328.975285803
2.30405701E8,4588582.212874419,5829246.9051461825
2.30418301E8,4587155.3664640095,5812064.853361221
2.30438801E8,4598769.435807452,5822222.112974015
2.30485401E8,4607292.812948454,5809250.376611002
2.30507601E8,4591963.011622805,5811970.695063544
2.30515901E8,4581270.44713518,5821130.902592757
2.30523401E8,4597171.579277042,5819589.663508046
2.30529701E8,4592982.904330376,5811042.9670093125
2.30550501E8,4577016.701748645,5824621.386027379
2.30555701E8,4588800.050631645,5826936.529629549
2.30558101E8,4595756.076974993,5819783.799009489
2.30561001E8,4600511.412780021,5815767.930770964
2.30574101E8,4599103.311348142,5821984.968856696
2.30600401E8,4602827.841677553,5820759.102286511
2.30604801E8,4596508.582635813,5825310.55104559
2.30609501E8,4578473.632607198,5810556.113130063
2.30615001E8,4598226.690700224,5817962.287390915
2.30620801E8,4607397.004272962,5820542.50627334
2.30681401E8,4608921.570003517,5822992.697769562
2.30730001E8,4588067.705967469,5817086.814140102
2.30737701E8,4581538.472373145,5822397.563696214
2.30748901E8,4598845.047052636,5818252.977843359
2.30754901E8,4605715.562291954,5827272.627545979
2.30779801E8,4602327.716270054,5820216.379552813
2.30810801E8,4584469.668312279,5822257.5358736245
2.30814101E8,4591962.689798823,5818762.436147311
2.30833601E8,4593091.666028958,5819466.784171883
2.30840801E8,4600194.628251561,5824883.135164
2.30850301E8,4582888.001413569,5820423.424052717
2.30858401E8,4589069.670859393,5809476.523274363
2.30879801E8,4600474.1854272485,5817388.828545124
2.30881301E8,4608436.615474566,5824949.334622968
2.30886301E8,4605468.831227931,5814137.222816858
2.30893401E8,4586115.703113453,5827968.090438572
2.30916701E8,4600013.048489144,5822628.270880568
2.30923801E8,4586071.349394119,5827945.486398529
2.30924701E8,4606261.857723028,5814359.503452534
2.30938801E8,4608641.677090674,5821298.4341583075
2.30940401E8,4584870.567418508,5824406.174324987
2.30946801E8,4600974.082164943,5820392.343293547
2.30947201E8,4590430.878914515,5817656.058880395
2.30949701E8,4604287.200580035,5817956.221671695
2.30951001E8,4583454.244952333,5821826.504943967
2.30952001E8,4608058.086889872,5812920.844877468
2.30953601E8,4582609.817959366,5819796.854963527
2.30961401E8,4589103.37678709,5816328.376266883
2.30988001E8,4609134.757741506,5823998.100649701
2.30993901E8,4590007.333265638,5815525.456322105
2.31000301E8,4590024.6452445695,5822631.369613076
2.31005101E8,4599877.157682836,5816102.427053857
2.31023701E8,4606630.1180261,5822892.595914487
2.31029201E8,4592126.082591719,5821654.609719675
2.31031101E8,4608116.011939818,5820495.18244114
2.31031501E8,4582902.451352139,5820412.153996758
2.31048101E8,4607384.946112574,5813199.883789483
2.31062301E8,4594466.791837892,5825350.323476611
2.31065501E8,4588979.493714397,5827490.65873502
2.31069201E8,4590709.327538099,5819125.521891806
2.31105301E8,4591912.870969454,5819732.889638649
2.31117501E8,4605212.589867688,5827307.032899872
2.31119901E8,4605947.950173134,5808803.593635063
2.31128201E8,4594614.513806358,5829294.1960843345
2.31128701E8,4599723.958841081,5816144.00890431
2.31136201E8,4594470.7816890115,5813793.182830559
2.31153501E8,4609145.039579978,5815078.877208713
2.31156401E8,4593241.358647581,5814136.4732186925
2.31156901E8,4596118.174757818,5823356.10729179
2.31192601E8,4589979.56345571,5831215.496957458
2.31202801E8,4592329.318254735,5826020.903775952
2.31214301E8,4593992.273343675,5825696.204069656
2.31216601E8,4602715.682147741,5826249.4178005215
2.31224601E8,4597932.7998064775,5811594.581510558
2.31253401E8,4604420.734672938,5827370.553457879
2.31263801E8,4595265.063706153,5823527.681917047
2.31266001E8,4596484.182087267,5815653.837678573
2.31269801E8,4599606.296817747,5820828.602698351
2.31287501E8,4579853.382466382,5823576.957661953
2.31293501E8,4604196.490402772,5818090.105830557
2.31303501E8,4590901.371708943,5812571.160830233
2.31308901E8,4604158.818322637,5808924.030670876
2.31316301E8,4593737.592298375,5820770.396567568
2.31316401E8,4584945.533345334,5811795.202873471
2.31334801E8,4607580.7040042775,5821378.091132404
2.31335801E8,4591711.530512783,5815620.620152841
2.31357901E8,4581912.730457874,5824589.184771229
2.31363501E8,4586849.926853559,5820936.76883843
2.31376101E8,4594929.45720189,5810402.203157448
2.31380601E8,4587383.638856542,5816426.555952447
2.31387501E8,4592538.740999776,5824563.056548268
2.31405401E8,4599869.708725247,5823575.492370302
2.31410201E8,4598104.748855669,5810686.654763148
2.31411301E8,4593031.929420587,5826785.064216305
2.31418501E8,4603872.141656934,5809044.759150373
2.31428801E8,4597017.394354623,5807071.3992812205
2.31452901E8,4592688.307093531,5827617.628583565
2.31467801E8,4591924.559645586,5813912.754683032
2.31471001E8,4592232.82061779,5809805.533549331
2.31495301E8,4594465.97110203,5824564.006237812
2.31509101E8,4592748.810625417,5810543.137843808
2.31540601E8,4588115.043246117,5821571.018710415
2.31542001E8,4610159.793135541,5823340.18282514
2.31560301E8,4578937.251824071,5822066.0485482635
2.31607401E8,4604879.456853395,5827372.936272655
2.31608101E8,4608230.625943545,5810464.112830584
2.31631501E8,4600721.41868225,5811838.728384379
2.31636001E8,4592421.751453823,5823027.752229635
2.31646601E8,4590181.646165061,5819105.974569478
2.31649301E8,4590728.1875309525,5831947.0338748535
2.31662901E8,4606927.442633286,5812699.9737577215
2.31667201E8,4590750.887570997,5819943.863823257
2.31668701E8,4583986.474093667,5828789.585469444
2.31669501E8,4589941.164837348,5819076.736809738
2.31675701E8,4587939.753849221,5817644.856617856
2.31678701E8,4606120.672885145,5822489.3479173845
2.31679901E8,4594180.194103316,5819739.1293119835
2.31697701E8,4593386.947373276,5815531.733765576
2.31715701E8,4589254.072859137,5815442.636656062
2.31721001E8,4597262.555924899,5822017.235788129
2.31721701E8,4594767.450962685,5821282.7269269265
2.31722001E8,4588697.04888753,5809707.981768838
2.31731801E8,4595769.895140998,5825734.754143415
2.31759301E8,4596277.7506612055,5819136.898809562
2.31763201E8,4600025.013050383,5831617.381191298
2.31775001E8,4596786.949940418,5816083.055286029
2.31780501E8,4599068.313793384,5826953.271485364
2.31819501E8,4596569.733650562,5829721.631317279
2.31824901E8,4580909.171629049,5811662.009456518
2.31827301E8,4596928.130529703,5822046.395708293
2.31845701E8,4600204.20085454,5820880.773888058
2.31847401E8,4598344.240424109,5822040.224598121
2.31869001E8,4599683.039969363,5811257.982578976
2.31889201E8,4586104.5622586785,5810828.815438671
2.31901901E8,4581640.333325022,5822186.075517702
2.31917301E8,4579904.001063805,5824937.401298492
2.31917701E8,4588753.921556472,5816057.873531007
2.31919801E8,4597531.41495715,5819099.51395244
2.31929901E8,4599033.655916916,5817615.733109486
2.31942401E8,4599326.952883421,5813457.591070898
2.31948201E8,4591556.741238093,5824687.040652223
2.31955701E8,4602100.333917395,5826100.816214777
2.31965901E8,4582172.88028012,5825112.877168534
2.31969301E8,4592475.796960499,5830595.685559686
2.31970001E8,4589454.672632557,5815192.770022776
2.31975301E8,4600132.485863672,5826006.547610525
2.31983101E8,4601775.53343648,5821096.478824138
2.31999701E8,4603093.157753717,5827647.744149131
2.32043901E8,4577351.445544741,5822224.241630999
2.32054001E8,4599572.795831652,5825754.080600629
2.32090901E8,4590549.3556175595,5822136.469360965
2.32106601E8,4591252.090514035,5824802.521239298
2.32108701E8,4614515.077339989,5813182.192070655
2.32120201E8,4596408.347116608,5820543.37018195
2.32137601E8,4602574.499807141,5813076.407969826
2.32173901E8,4598327.349663655,5820498.27640362
2.32174801E8,4586224.230264727,5817431.679891065
2.32203901E8,4587256.111510052,5812161.595716494
2.32216601E8,4589866.78349163,5817418.624086168
2.32220101E8,4596591.208588438,5824829.740231043
2.32220601E8,4605463.659094214,5825011.903443395
2.32243601E8,4580606.54717369,5824385.48744983
2.32248701E8,4584970.299298453,5821902.114252084
2.32249101E8,4600435.5658709165,5828422.361792172
2.32259101E8,4591700.238985661,5817227.417904602
2.32275901E8,4606517.837594144,5826033.678313159
2.32277201E8,4600002.3902381575,5812511.648921788
2.32290201E8,4593379.321419218,5827354.150179613
2.32299601E8,4596320.862133922,5815032.407900835
2.32306001E8,4610318.375074566,5818907.224228874
2.32324401E8,4599825.70066232,5825346.939554866
2.32337301E8,4602590.829116537,5819305.533047156
2.32341101E8,4607209.641623046,5824758.178706014
2.32347701E8,4589449.162115829,5809728.758328142
2.32362301E8,4589656.5906993225,5818035.69073673
2.32368001E8,4592405.858164315,5823588.219281703
2.32380701E8,4590777.190911386,5819152.2373065585
2.32384801E8,4594596.591512151,5807757.475865705
2.32390201E8,4581093.568302774,5825090.840305219
2.32424001E8,4593039.622413307,5809647.735214346
2.32424101E8,4600224.362907669,5818139.043819153
2.32441101E8,4595927.210174276,5809763.762681668
2.32443501E8,4582854.168838885,5822098.8091352135
2.32444101E8,4581656.24720572,5821698.7766713705
2.32452901E8,4585676.138123358,5809833.652381767
2.32457301E8,4603345.455720675,5826758.124329171
2.32457401E8,4603712.971839751,5810706.596002227
2.32457601E8,4592474.056290253,5824251.37553559
2.32468101E8,4602924.5472434275,5826936.87112096
2.32472301E8,4604307.637304231,5821572.810202887
2.32484301E8,4592755.041112711,5818632.845629979
2.32491401E8,4587324.0447980445,5810009.576794456
2.32510701E8,4603199.686412663,5810628.827312929
2.32531501E8,4586916.858978047,5815190.102775222
2.32541401E8,4598073.571263077,5812536.561040718
2.32543701E8,4605673.589561116,5809603.7382071
2.32560501E8,4587714.944917304,5816500.580115738
2.32564801E8,4612797.215373634,5809715.853109574
2.32570801E8,4592185.210279402,5822104.82068974
2.32611901E8,4595435.870103302,5806140.338395667
2.32633601E8,4586227.488815703,5809611.3351372685
2.32637701E8,4606787.538859901,5813439.093912564
2.32639701E8,4591952.595921874,5814209.561940131
2.32640601E8,4591091.164272283,5823103.809446908
2.32640701E8,4608175.43811441,5823021.493136481
2.32648001E8,4598068.153680272,5824937.938029952
2.32649001E8,4583078.914213826,5811124.560253407
2.32667101E8,4607203.731671083,5826907.063015622
2.32681401E8,4595684.281186005,5820371.221405102
2.32685601E8,4585466.867438003,5809381.958333156
2.32693701E8,4580806.0804760745,5810582.211374887
2.32702001E8,4597662.822467268,5829461.048314759
2.32713901E8,4581525.530906513,5822510.466573081
2.32719301E8,4600643.637572797,5820591.753758714
2.32755201E8,4598436.513521883,5819308.533404946
2.32772101E8,4589704.822094876,5809601.686998075
2.32774801E8,4599063.751824595,5827489.353202387
2.32783301E8,4605631.884170909,5822431.772154951
2.32817401E8,4590585.202088082,5819016.525045223
2.32823401E8,4596705.649092483,5824261.952186584
2.32830501E8,4592826.360855884,5812098.9282271415
2.32838601E8,4603438.7026084345,5825631.512666488
2.32842101E8,4596787.606175095,5815637.824950129
2.32859501E8,4604859.773764314,5824400.577363127
2.32859601E8,4588044.540233747,5820858.498930358
2.32862401E8,4608540.523386702,5810981.253181531
2.32862601E8,4594089.180863245,5811894.468209896
2.32873701E8,4604858.137849321,5808921.64844208
2.32887801E8,4596391.194285596,5820751.201245657
2.32904401E8,4590881.317657771,5817036.561719456
2.32922101E8,4588275.290424089,5828375.798282103
2.32923401E8,4596725.561309491,5824885.10636395
2.32949901E8,4595713.763083323,5819183.3623504
2.32958301E8,4587146.056977425,5816036.385693708
2.32985301E8,4584299.609049434,5812708.692670343
2.32996701E8,4577350.711954174,5822542.130701919
2.33021901E8,4592416.825930136,5827765.204140616
2.33032001E8,4602116.720694049,5826766.28965225
2.33033001E8,4609238.884892521,5824224.94519456
2.33034501E8,4588408.892609222,5818881.8727977425
2.33044001E8,4599158.844628078,5812516.201115972
2.33073201E8,4604732.317637248,5823260.504562803
2.33078101E8,4599715.508277035,5826063.143027825
2.33082801E8,4589559.060869724,5815804.253279317
2.33104201E8,4583243.210332516,5824668.94521575
2.33117201E8,4592918.150120576,5811167.977149793
2.33120501E8,4595263.2821952915,5829333.078146854
2.33126401E8,4593458.987262784,5828020.971166893
2.33145101E8,4588160.896286489,5821606.649042274
2.33148501E8,4599615.620220481,5827296.50082614
2.33181601E8,4588093.00266212,5819421.107444225
2.33189701E8,4598877.081086033,5821041.693041291
2.33208801E8,4589304.207043842,5820941.261978315
2.33209301E8,4597073.244426003,5829578.771457724
2.33213301E8,4608449.30807386,5812147.211705013
2.33263201E8,4603977.726056053,5815244.129080797
2.33281601E8,4588699.054682045,5822060.907498636
2.33294701E8,4601099.157225377,5827119.601657252
2.33313701E8,4589939.639382829,5809788.1823233925
2.33325201E8,4589102.843711356,5821410.063700135
2.33335801E8,4598203.256333453,5818022.734684094
2.33336101E8,4585799.356070411,5818474.126267291
2.33356501E8,4590492.983041431,5827598.37417172
2.33358801E8,4590098.775361056,5818109.10954239
2.33368001E8,4590088.399607861,5831095.000597244
2.33368501E8,4608428.638785763,5818510.554621214
2.33370901E8,4597307.7043341305,5819737.675408047
2.33380001E8,4603207.129110627,5827184.190864482
2.33380601E8,4600333.890667406,5819609.761324935
2.33383701E8,4597021.903699351,5816754.807971367
2.33389201E8,4589679.656221892,5818580.806543533
2.33395901E8,4600671.370262649,5813958.477499233
2.33399901E8,4598220.032654594,5824542.94771013
2.33403701E8,4598088.931460745,5826025.030487269
2.33429701E8,4600741.186978521,5814362.798366486
2.33457501E8,4596078.83560291,5822754.443944824
2.33475401E8,4588129.760575288,5815609.672786782
2.33476601E8,4598340.130301533,5819175.794256863
2.33490301E8,4598074.212187328,5812014.0522368895
2.33491601E8,4593971.977775758,5821783.3552071005
2.33497001E8,4594058.650703346,5825251.59949193
2.33499101E8,4588440.809215637,5815532.281037521
2.33527601E8,4591956.898888619,5827543.1412515985
2.33532301E8,4604889.850831995,5822948.378891141
2.33534901E8,4599067.289084069,5823366.346500086
2.33547301E8,4589234.325125889,5819250.726588364
2.33550101E8,4591125.654883137,5829704.034667777
2.33562501E8,4577715.254193981,5823549.126527729
2.33564401E8,4591103.875306908,5814571.0916255815
2.33570301E8,4603163.885350139,5820847.7814280335
2.33582301E8,4584269.442488001,5824148.941712679
2.33585401E8,4594609.892409122,5821040.306856907
2.33589801E8,4611140.508740226,5808007.299618151
2.33590201E8,4603153.729056557,5827395.42539927
2.33593401E8,4592732.86519126,5809434.1103355205
2.33603901E8,4591594.09747806,5824485.448816529
2.33614601E8,4601836.885983098,5823389.552038351
2.33617001E8,4591997.6928035915,5811952.711512122
2.33653101E8,4605006.624325947,5822074.926835746
2.33654801E8,4597724.653821416,5821565.677407638
